Station,Date(NZST),Time(NZST),Pmsl(hPa)
Christchurch Kyle St Ews,20141103,0900,995.7
Christchurch Kyle St Ews,20141103,1000,996.6
Christchurch Kyle St Ews,20141103,1100,996.4
Christchurch Kyle St Ews,20141103,1200,997.5
Christchurch Kyle St Ews,20141103,1300,996.7
Christchurch Kyle St Ews,20141103,1400,997.0
Christchurch Kyle St Ews,20141103,1500,997.0
Christchurch Kyle St Ews,20141103,1600,997.7
Christchurch Kyle St Ews,20141103,1700,998.8
Christchurch Kyle St Ews,20141103,1800,999.7
Christchurch Kyle St Ews,20141103,1900,1000.4
Christchurch Kyle St Ews,20141103,2000,1003.1
Christchurch Kyle St Ews,20141103,2100,1004.4
Christchurch Kyle St Ews,20141103,2200,1005.7
Christchurch Kyle St Ews,20141103,2300,1007.0
Christchurch Kyle St Ews,20141104,0000,1009.1
Christchurch Kyle St Ews,20141104,0100,1009.4
Christchurch Kyle St Ews,20141104,0200,1010.3
Christchurch Kyle St Ews,20141104,0300,1010.8
Christchurch Kyle St Ews,20141104,0400,1011.5
Christchurch Kyle St Ews,20141104,0500,1012.4
Christchurch Kyle St Ews,20141104,0600,1013.3
Christchurch Kyle St Ews,20141104,0700,1014.3
Christchurch Kyle St Ews,20141104,0800,1015.4
Christchurch Kyle St Ews,20141104,0900,1015.8
Christchurch Kyle St Ews,20141104,1000,1016.2
Christchurch Kyle St Ews,20141104,1100,1016.1
Christchurch Kyle St Ews,20141104,1200,1016.0
Christchurch Kyle St Ews,20141104,1300,1015.7
Christchurch Kyle St Ews,20141104,1400,1015.9
Christchurch Kyle St Ews,20141104,1500,1015.7
Christchurch Kyle St Ews,20141104,1600,1016.1
Christchurch Kyle St Ews,20141104,1700,1017.9
Christchurch Kyle St Ews,20141104,1800,1018.6
Christchurch Kyle St Ews,20141104,1900,1019.1
Christchurch Kyle St Ews,20141104,2000,1019.9
Christchurch Kyle St Ews,20141104,2100,1020.9
Christchurch Kyle St Ews,20141104,2200,1021.9
Christchurch Kyle St Ews,20141104,2300,1022.1
Christchurch Kyle St Ews,20141105,0000,1021.9
Christchurch Kyle St Ews,20141105,0100,1021.9
Christchurch Kyle St Ews,20141105,0200,1021.5
Christchurch Kyle St Ews,20141105,0300,1021.6
Christchurch Kyle St Ews,20141105,0400,1022.0
Christchurch Kyle St Ews,20141105,0500,1022.2
Christchurch Kyle St Ews,20141105,0600,1022.6
Christchurch Kyle St Ews,20141105,0700,1022.9
Christchurch Kyle St Ews,20141105,0800,1023.4
Christchurch Kyle St Ews,20141105,0900,1023.0
Christchurch Kyle St Ews,20141105,1000,1023.1
Christchurch Kyle St Ews,20141105,1100,1023.1
Christchurch Kyle St Ews,20141105,1200,1023.0
Christchurch Kyle St Ews,20141105,1300,1022.9
Christchurch Kyle St Ews,20141105,1400,1022.7
Christchurch Kyle St Ews,20141105,1500,1022.3
Christchurch Kyle St Ews,20141105,1600,1021.9
Christchurch Kyle St Ews,20141105,1700,1021.8
Christchurch Kyle St Ews,20141105,1800,1021.9
Christchurch Kyle St Ews,20141105,1900,1022.1
Christchurch Kyle St Ews,20141105,2000,1022.2
Christchurch Kyle St Ews,20141105,2100,1022.6
Christchurch Kyle St Ews,20141105,2200,1022.6
Christchurch Kyle St Ews,20141105,2300,1022.4
Christchurch Kyle St Ews,20141106,0000,1022.0
Christchurch Kyle St Ews,20141106,0100,1021.3
Christchurch Kyle St Ews,20141106,0200,1021.0
Christchurch Kyle St Ews,20141106,0300,1020.7
Christchurch Kyle St Ews,20141106,0400,1020.1
Christchurch Kyle St Ews,20141106,0500,1020.2
Christchurch Kyle St Ews,20141106,0600,1020.3
Christchurch Kyle St Ews,20141106,0700,1020.1
Christchurch Kyle St Ews,20141106,0800,1020.4
Christchurch Kyle St Ews,20141106,0900,1020.2
Christchurch Kyle St Ews,20141106,1000,1019.9
Christchurch Kyle St Ews,20141106,1100,1019.6
Christchurch Kyle St Ews,20141106,1200,1019.2
Christchurch Kyle St Ews,20141106,1300,1018.7
Christchurch Kyle St Ews,20141106,1400,1018.3
Christchurch Kyle St Ews,20141106,1500,1017.6
Christchurch Kyle St Ews,20141106,1600,1017.3
Christchurch Kyle St Ews,20141106,1700,1016.7
Christchurch Kyle St Ews,20141106,1800,1016.7
Christchurch Kyle St Ews,20141106,1900,1016.9
Christchurch Kyle St Ews,20141106,2000,1017.7
Christchurch Kyle St Ews,20141106,2100,1018.6
Christchurch Kyle St Ews,20141106,2200,1018.7
Christchurch Kyle St Ews,20141106,2300,1018.7
Christchurch Kyle St Ews,20141107,0000,1018.6
Christchurch Kyle St Ews,20141107,0100,1018.4
Christchurch Kyle St Ews,20141107,0200,1018.3
Christchurch Kyle St Ews,20141107,0300,1018.3
Christchurch Kyle St Ews,20141107,0400,1018.2
Christchurch Kyle St Ews,20141107,0500,1018.6
Christchurch Kyle St Ews,20141107,0600,1019.0
Christchurch Kyle St Ews,20141107,0700,1019.0
Christchurch Kyle St Ews,20141107,0800,1019.3
Christchurch Kyle St Ews,20141107,0900,1019.1
Christchurch Kyle St Ews,20141107,1000,1019.2
Christchurch Kyle St Ews,20141107,1100,1019.3
Christchurch Kyle St Ews,20141107,1200,1019.0
Christchurch Kyle St Ews,20141107,1300,1018.7
Christchurch Kyle St Ews,20141107,1400,1018.3
Christchurch Kyle St Ews,20141107,1500,1017.7
Christchurch Kyle St Ews,20141107,1600,1017.4
Christchurch Kyle St Ews,20141107,1700,1017.3
Christchurch Kyle St Ews,20141107,1800,1017.3
Christchurch Kyle St Ews,20141107,1900,1017.8
Christchurch Kyle St Ews,20141107,2000,1018.6
Christchurch Kyle St Ews,20141107,2100,1019.4
Christchurch Kyle St Ews,20141107,2200,1019.9
Christchurch Kyle St Ews,20141107,2300,1019.9
Christchurch Kyle St Ews,20141108,0000,1019.8
Christchurch Kyle St Ews,20141108,0100,1019.6
Christchurch Kyle St Ews,20141108,0200,1019.3
Christchurch Kyle St Ews,20141108,0300,1019.3
Christchurch Kyle St Ews,20141108,0400,1019.3
Christchurch Kyle St Ews,20141108,0500,1019.2
Christchurch Kyle St Ews,20141108,0600,1019.8
Christchurch Kyle St Ews,20141108,0700,1020.1
Christchurch Kyle St Ews,20141108,0800,1020.6
Christchurch Kyle St Ews,20141108,0900,1020.2
Christchurch Kyle St Ews,20141108,1000,1020.1
Christchurch Kyle St Ews,20141108,1100,1020.1
Christchurch Kyle St Ews,20141108,1200,1019.6
Christchurch Kyle St Ews,20141108,1300,1019.6
Christchurch Kyle St Ews,20141108,1400,1019.3
Christchurch Kyle St Ews,20141108,1500,1019.3
Christchurch Kyle St Ews,20141108,1600,1019.2
Christchurch Kyle St Ews,20141108,1700,1019.4
Christchurch Kyle St Ews,20141108,1800,1019.3
Christchurch Kyle St Ews,20141108,1900,1019.5
Christchurch Kyle St Ews,20141108,2000,1019.8
Christchurch Kyle St Ews,20141108,2100,1020.1
Christchurch Kyle St Ews,20141108,2200,1020.1
Christchurch Kyle St Ews,20141108,2300,1020.1
Christchurch Kyle St Ews,20141109,0000,1019.4
Christchurch Kyle St Ews,20141109,0100,1018.7
Christchurch Kyle St Ews,20141109,0200,1018.6
Christchurch Kyle St Ews,20141109,0300,1017.8
Christchurch Kyle St Ews,20141109,0400,1017.3
Christchurch Kyle St Ews,20141109,0500,1016.7
Christchurch Kyle St Ews,20141109,0600,1016.8
Christchurch Kyle St Ews,20141109,0700,1016.7
Christchurch Kyle St Ews,20141109,0800,1016.7
Christchurch Kyle St Ews,20141109,0900,1015.9
Christchurch Kyle St Ews,20141109,1000,1015.4
Christchurch Kyle St Ews,20141109,1100,1014.7
Christchurch Kyle St Ews,20141109,1200,1013.7
Christchurch Kyle St Ews,20141109,1300,1012.9
Christchurch Kyle St Ews,20141109,1400,1011.5
Christchurch Kyle St Ews,20141109,1500,1010.6
Christchurch Kyle St Ews,20141109,1600,1010.1
Christchurch Kyle St Ews,20141109,1700,1009.8
Christchurch Kyle St Ews,20141109,1800,1009.4
Christchurch Kyle St Ews,20141109,1900,1009.7
Christchurch Kyle St Ews,20141109,2000,1009.6
Christchurch Kyle St Ews,20141109,2100,1010.3
Christchurch Kyle St Ews,20141109,2200,1010.6
Christchurch Kyle St Ews,20141109,2300,1011.1
Christchurch Kyle St Ews,20141110,0000,1011.3
Christchurch Kyle St Ews,20141110,0100,1011.6
Christchurch Kyle St Ews,20141110,0200,1011.8
Christchurch Kyle St Ews,20141110,0300,1012.4
Christchurch Kyle St Ews,20141110,0400,1012.4
Christchurch Kyle St Ews,20141110,0500,1012.3
Christchurch Kyle St Ews,20141110,0600,1012.5
Christchurch Kyle St Ews,20141110,0700,1012.5
Christchurch Kyle St Ews,20141110,0800,1011.5
Christchurch Kyle St Ews,20141110,0900,1010.6
Christchurch Kyle St Ews,20141110,1000,1009.8
Christchurch Kyle St Ews,20141110,1100,1009.1
Christchurch Kyle St Ews,20141110,1200,1008.3
Christchurch Kyle St Ews,20141110,1300,1006.3
Christchurch Kyle St Ews,20141110,1400,1005.8
Christchurch Kyle St Ews,20141110,1500,1004.3
Christchurch Kyle St Ews,20141110,1600,1003.1
Christchurch Kyle St Ews,20141110,1700,1001.4
Christchurch Kyle St Ews,20141110,1800,1000.4
Christchurch Kyle St Ews,20141110,1900,999.7
Christchurch Kyle St Ews,20141110,2000,999.1
Christchurch Kyle St Ews,20141110,2100,998.7
Christchurch Kyle St Ews,20141110,2200,997.0
Christchurch Kyle St Ews,20141110,2300,995.7
Christchurch Kyle St Ews,20141111,0000,993.5
Christchurch Kyle St Ews,20141111,0100,991.8
Christchurch Kyle St Ews,20141111,0200,991.5
Christchurch Kyle St Ews,20141111,0300,990.3
Christchurch Kyle St Ews,20141111,0400,989.7
Christchurch Kyle St Ews,20141111,0500,990.1
Christchurch Kyle St Ews,20141111,0600,990.5
Christchurch Kyle St Ews,20141111,0700,990.8
Christchurch Kyle St Ews,20141111,0800,991.0
Christchurch Kyle St Ews,20141111,0900,991.1
Christchurch Kyle St Ews,20141111,1000,991.1
Christchurch Kyle St Ews,20141111,1100,991.1
Christchurch Kyle St Ews,20141111,1200,990.4
Christchurch Kyle St Ews,20141111,1300,989.9
Christchurch Kyle St Ews,20141111,1400,989.5
Christchurch Kyle St Ews,20141111,1500,988.8
Christchurch Kyle St Ews,20141111,1600,988.5
Christchurch Kyle St Ews,20141111,1700,987.5
Christchurch Kyle St Ews,20141111,1800,987.1
Christchurch Kyle St Ews,20141111,1900,987.1
Christchurch Kyle St Ews,20141111,2000,986.7
Christchurch Kyle St Ews,20141111,2100,987.1
Christchurch Kyle St Ews,20141111,2200,986.8
Christchurch Kyle St Ews,20141111,2300,987.2
Christchurch Kyle St Ews,20141112,0000,987.2
Christchurch Kyle St Ews,20141112,0100,987.2
Christchurch Kyle St Ews,20141112,0200,987.1
Christchurch Kyle St Ews,20141112,0300,987.3
Christchurch Kyle St Ews,20141112,0400,987.3
Christchurch Kyle St Ews,20141112,0500,987.2
Christchurch Kyle St Ews,20141112,0600,987.5
Christchurch Kyle St Ews,20141112,0700,987.2
Christchurch Kyle St Ews,20141112,0800,987.2
Christchurch Kyle St Ews,20141112,0900,987.2
Christchurch Kyle St Ews,20141112,1000,986.8
Christchurch Kyle St Ews,20141112,1100,986.6
Christchurch Kyle St Ews,20141112,1200,986.9
Christchurch Kyle St Ews,20141112,1300,987.3
Christchurch Kyle St Ews,20141112,1400,988.2
Christchurch Kyle St Ews,20141112,1500,988.6
Christchurch Kyle St Ews,20141112,1600,988.6
Christchurch Kyle St Ews,20141112,1700,989.1
Christchurch Kyle St Ews,20141112,1800,989.5
Christchurch Kyle St Ews,20141112,1900,990.2
Christchurch Kyle St Ews,20141112,2000,991.1
Christchurch Kyle St Ews,20141112,2100,992.7
Christchurch Kyle St Ews,20141112,2200,993.3
Christchurch Kyle St Ews,20141112,2300,993.0
Christchurch Kyle St Ews,20141113,0000,993.2
Christchurch Kyle St Ews,20141113,0100,993.0
Christchurch Kyle St Ews,20141113,0200,993.2
Christchurch Kyle St Ews,20141113,0300,993.5
Christchurch Kyle St Ews,20141113,0400,993.4
Christchurch Kyle St Ews,20141113,0500,993.7
Christchurch Kyle St Ews,20141113,0600,994.2
Christchurch Kyle St Ews,20141113,0700,994.8
Christchurch Kyle St Ews,20141113,0800,995.3
Christchurch Kyle St Ews,20141113,0900,995.7
Christchurch Kyle St Ews,20141113,1000,996.1
Christchurch Kyle St Ews,20141113,1100,996.4
Christchurch Kyle St Ews,20141113,1200,996.5
Christchurch Kyle St Ews,20141113,1300,996.4
Christchurch Kyle St Ews,20141113,1400,996.3
Christchurch Kyle St Ews,20141113,1500,996.5
Christchurch Kyle St Ews,20141113,1600,996.9
Christchurch Kyle St Ews,20141113,1700,997.4
Christchurch Kyle St Ews,20141113,1800,998.3
Christchurch Kyle St Ews,20141113,1900,999.8
Christchurch Kyle St Ews,20141113,2000,1000.4
Christchurch Kyle St Ews,20141113,2100,1001.4
Christchurch Kyle St Ews,20141113,2200,1001.9
Christchurch Kyle St Ews,20141113,2300,1002.2
Christchurch Kyle St Ews,20141114,0000,1002.7
Christchurch Kyle St Ews,20141114,0100,1002.7
Christchurch Kyle St Ews,20141114,0200,1002.8
Christchurch Kyle St Ews,20141114,0300,1003.2
Christchurch Kyle St Ews,20141114,0400,1003.6
Christchurch Kyle St Ews,20141114,0500,1004.2
Christchurch Kyle St Ews,20141114,0600,1005.8
Christchurch Kyle St Ews,20141114,0700,1005.4
Christchurch Kyle St Ews,20141114,0800,1005.6
Christchurch Kyle St Ews,20141114,0900,1005.2
Christchurch Kyle St Ews,20141114,1000,1004.6
Christchurch Kyle St Ews,20141114,1100,1003.8
Christchurch Kyle St Ews,20141114,1200,1002.5
Christchurch Kyle St Ews,20141114,1300,1001.9
Christchurch Kyle St Ews,20141114,1400,1001.2
Christchurch Kyle St Ews,20141114,1500,1000.5
Christchurch Kyle St Ews,20141114,1600,999.7
Christchurch Kyle St Ews,20141114,1700,999.5
Christchurch Kyle St Ews,20141114,1800,998.5
Christchurch Kyle St Ews,20141114,1900,997.4
Christchurch Kyle St Ews,20141114,2000,996.0
Christchurch Kyle St Ews,20141114,2100,994.5
Christchurch Kyle St Ews,20141114,2200,993.0
Christchurch Kyle St Ews,20141114,2300,990.1
Christchurch Kyle St Ews,20141115,0000,988.0
Christchurch Kyle St Ews,20141115,0100,984.8
Christchurch Kyle St Ews,20141115,0200,985.7
Christchurch Kyle St Ews,20141115,0300,983.2
Christchurch Kyle St Ews,20141115,0400,980.7
Christchurch Kyle St Ews,20141115,0500,982.6
Christchurch Kyle St Ews,20141115,0600,984.3
Christchurch Kyle St Ews,20141115,0700,985.7
Christchurch Kyle St Ews,20141115,0800,986.4
Christchurch Kyle St Ews,20141115,0900,986.7
Christchurch Kyle St Ews,20141115,1000,987.1
Christchurch Kyle St Ews,20141115,1100,986.9
Christchurch Kyle St Ews,20141115,1200,987.4
Christchurch Kyle St Ews,20141115,1300,987.6
Christchurch Kyle St Ews,20141115,1400,987.2
Christchurch Kyle St Ews,20141115,1500,987.3
Christchurch Kyle St Ews,20141115,1600,986.8
Christchurch Kyle St Ews,20141115,1700,986.5
Christchurch Kyle St Ews,20141115,1800,986.8
Christchurch Kyle St Ews,20141115,1900,987.3
Christchurch Kyle St Ews,20141115,2000,987.8
Christchurch Kyle St Ews,20141115,2100,988.3
Christchurch Kyle St Ews,20141115,2200,988.7
Christchurch Kyle St Ews,20141115,2300,988.5
Christchurch Kyle St Ews,20141116,0000,988.3
Christchurch Kyle St Ews,20141116,0100,987.7
Christchurch Kyle St Ews,20141116,0200,987.5
Christchurch Kyle St Ews,20141116,0300,989.1
Christchurch Kyle St Ews,20141116,0400,990.3
Christchurch Kyle St Ews,20141116,0500,991.5
Christchurch Kyle St Ews,20141116,0600,992.9
Christchurch Kyle St Ews,20141116,0700,993.7
Christchurch Kyle St Ews,20141116,0800,994.7
Christchurch Kyle St Ews,20141116,0900,995.3
Christchurch Kyle St Ews,20141116,1000,995.3
Christchurch Kyle St Ews,20141116,1100,995.5
Christchurch Kyle St Ews,20141116,1200,995.6
Christchurch Kyle St Ews,20141116,1300,995.7
Christchurch Kyle St Ews,20141116,1400,995.7
Christchurch Kyle St Ews,20141116,1500,996.0
Christchurch Kyle St Ews,20141116,1600,996.4
Christchurch Kyle St Ews,20141116,1700,997.2
Christchurch Kyle St Ews,20141116,1800,997.9
Christchurch Kyle St Ews,20141116,1900,999.2
Christchurch Kyle St Ews,20141116,2000,1000.0
Christchurch Kyle St Ews,20141116,2100,1001.0
Christchurch Kyle St Ews,20141116,2200,1001.4
Christchurch Kyle St Ews,20141116,2300,1001.3
Christchurch Kyle St Ews,20141117,0000,1001.0
Christchurch Kyle St Ews,20141117,0100,1000.5
Christchurch Kyle St Ews,20141117,0200,1000.1
Christchurch Kyle St Ews,20141117,0300,999.7
Christchurch Kyle St Ews,20141117,0400,999.6
Christchurch Kyle St Ews,20141117,0500,999.2
Christchurch Kyle St Ews,20141117,0600,999.4
Christchurch Kyle St Ews,20141117,0700,999.6
Christchurch Kyle St Ews,20141117,0800,998.6
Christchurch Kyle St Ews,20141117,0900,997.7
Christchurch Kyle St Ews,20141117,1000,997.1
Christchurch Kyle St Ews,20141117,1100,996.4
Christchurch Kyle St Ews,20141117,1200,995.3
Christchurch Kyle St Ews,20141117,1300,994.6
Christchurch Kyle St Ews,20141117,1400,993.4
Christchurch Kyle St Ews,20141117,1500,992.8
Christchurch Kyle St Ews,20141117,1600,991.8
Christchurch Kyle St Ews,20141117,1700,991.1
Christchurch Kyle St Ews,20141117,1800,990.6
Christchurch Kyle St Ews,20141117,1900,990.4
Christchurch Kyle St Ews,20141117,2000,990.9
Christchurch Kyle St Ews,20141117,2100,990.8
Christchurch Kyle St Ews,20141117,2200,990.6
Christchurch Kyle St Ews,20141117,2300,990.2
Christchurch Kyle St Ews,20141118,0000,990.1
Christchurch Kyle St Ews,20141118,0100,989.8
Christchurch Kyle St Ews,20141118,0200,989.5
Christchurch Kyle St Ews,20141118,0300,989.1
Christchurch Kyle St Ews,20141118,0400,989.6
Christchurch Kyle St Ews,20141118,0500,990.3
Christchurch Kyle St Ews,20141118,0600,992.2
Christchurch Kyle St Ews,20141118,0700,993.2
Christchurch Kyle St Ews,20141118,0800,994.2
Christchurch Kyle St Ews,20141118,0900,994.9
Christchurch Kyle St Ews,20141118,1000,995.3
Christchurch Kyle St Ews,20141118,1100,995.3
Christchurch Kyle St Ews,20141118,1200,995.8
Christchurch Kyle St Ews,20141118,1300,995.9
Christchurch Kyle St Ews,20141118,1400,995.5
Christchurch Kyle St Ews,20141118,1500,995.1
Christchurch Kyle St Ews,20141118,1600,994.0
Christchurch Kyle St Ews,20141118,1700,993.8
Christchurch Kyle St Ews,20141118,1800,994.1
Christchurch Kyle St Ews,20141118,1900,994.8
Christchurch Kyle St Ews,20141118,2000,995.3
Christchurch Kyle St Ews,20141118,2100,996.1
Christchurch Kyle St Ews,20141118,2200,996.4
Christchurch Kyle St Ews,20141118,2300,997.1
Christchurch Kyle St Ews,20141119,0000,997.0
Christchurch Kyle St Ews,20141119,0100,996.2
Christchurch Kyle St Ews,20141119,0200,995.4
Christchurch Kyle St Ews,20141119,0300,994.3
Christchurch Kyle St Ews,20141119,0400,993.7
Christchurch Kyle St Ews,20141119,0500,993.9
Christchurch Kyle St Ews,20141119,0600,994.0
Christchurch Kyle St Ews,20141119,0700,993.9
Christchurch Kyle St Ews,20141119,0800,993.6
Christchurch Kyle St Ews,20141119,0900,993.5
Christchurch Kyle St Ews,20141119,1000,993.1
Christchurch Kyle St Ews,20141119,1100,992.9
Christchurch Kyle St Ews,20141119,1200,992.6
Christchurch Kyle St Ews,20141119,1300,992.5
Christchurch Kyle St Ews,20141119,1400,992.2
Christchurch Kyle St Ews,20141119,1500,992.7
Christchurch Kyle St Ews,20141119,1600,993.4
Christchurch Kyle St Ews,20141119,1700,994.7
Christchurch Kyle St Ews,20141119,1800,995.7
Christchurch Kyle St Ews,20141119,1900,997.8
Christchurch Kyle St Ews,20141119,2000,1000.1
Christchurch Kyle St Ews,20141119,2100,1002.0
Christchurch Kyle St Ews,20141119,2200,1002.5
Christchurch Kyle St Ews,20141119,2300,1003.4
Christchurch Kyle St Ews,20141120,0000,1003.7
Christchurch Kyle St Ews,20141120,0100,1004.1
Christchurch Kyle St Ews,20141120,0200,1004.4
Christchurch Kyle St Ews,20141120,0300,1004.6
Christchurch Kyle St Ews,20141120,0400,1004.8
Christchurch Kyle St Ews,20141120,0500,1005.7
Christchurch Kyle St Ews,20141120,0600,1006.4
Christchurch Kyle St Ews,20141120,0700,1006.7
Christchurch Kyle St Ews,20141120,0800,1007.4
Christchurch Kyle St Ews,20141120,0900,1007.2
Christchurch Kyle St Ews,20141120,1000,1006.7
Christchurch Kyle St Ews,20141120,1100,1006.0
Christchurch Kyle St Ews,20141120,1200,1005.5
Christchurch Kyle St Ews,20141120,1300,1004.8
Christchurch Kyle St Ews,20141120,1400,1004.3
Christchurch Kyle St Ews,20141120,1500,1004.9
Christchurch Kyle St Ews,20141120,1600,1004.4
Christchurch Kyle St Ews,20141120,1700,1004.2
Christchurch Kyle St Ews,20141120,1800,1004.2
Christchurch Kyle St Ews,20141120,1900,1003.5
Christchurch Kyle St Ews,20141120,2000,1003.5
Christchurch Kyle St Ews,20141120,2100,1003.9
Christchurch Kyle St Ews,20141120,2200,1004.1
Christchurch Kyle St Ews,20141120,2300,1004.2
Christchurch Kyle St Ews,20141121,0000,1004.0
Christchurch Kyle St Ews,20141121,0100,1003.7
Christchurch Kyle St Ews,20141121,0200,1003.5
Christchurch Kyle St Ews,20141121,0300,1003.4
Christchurch Kyle St Ews,20141121,0400,1003.4
Christchurch Kyle St Ews,20141121,0500,1003.5
Christchurch Kyle St Ews,20141121,0600,1004.0
Christchurch Kyle St Ews,20141121,0700,1004.6
Christchurch Kyle St Ews,20141121,0800,1004.6
Christchurch Kyle St Ews,20141121,0900,1004.1
Christchurch Kyle St Ews,20141121,1000,1003.7
Christchurch Kyle St Ews,20141121,1100,1003.0
Christchurch Kyle St Ews,20141121,1200,1002.7
Christchurch Kyle St Ews,20141121,1300,1002.2
Christchurch Kyle St Ews,20141121,1400,1001.7
Christchurch Kyle St Ews,20141121,1500,1001.3
Christchurch Kyle St Ews,20141121,1600,1000.9
Christchurch Kyle St Ews,20141121,1700,1000.7
Christchurch Kyle St Ews,20141121,1800,1000.7
Christchurch Kyle St Ews,20141121,1900,1000.7
Christchurch Kyle St Ews,20141121,2000,1000.8
Christchurch Kyle St Ews,20141121,2100,1001.3
Christchurch Kyle St Ews,20141121,2200,1001.1
Christchurch Kyle St Ews,20141121,2300,1000.6
Christchurch Kyle St Ews,20141122,0000,1000.4
Christchurch Kyle St Ews,20141122,0100,999.7
Christchurch Kyle St Ews,20141122,0200,998.8
Christchurch Kyle St Ews,20141122,0300,998.0
Christchurch Kyle St Ews,20141122,0400,996.8
Christchurch Kyle St Ews,20141122,0500,996.0
Christchurch Kyle St Ews,20141122,0600,995.9
Christchurch Kyle St Ews,20141122,0700,995.9
Christchurch Kyle St Ews,20141122,0800,995.0
Christchurch Kyle St Ews,20141122,0900,993.9
Christchurch Kyle St Ews,20141122,1000,992.3
Christchurch Kyle St Ews,20141122,1100,991.1
Christchurch Kyle St Ews,20141122,1200,991.3
Christchurch Kyle St Ews,20141122,1300,992.9
Christchurch Kyle St Ews,20141122,1400,994.5
Christchurch Kyle St Ews,20141122,1500,997.0
Christchurch Kyle St Ews,20141122,1600,1000.6
Christchurch Kyle St Ews,20141122,1700,1003.8
Christchurch Kyle St Ews,20141122,1800,1006.3
Christchurch Kyle St Ews,20141122,1900,1009.0
Christchurch Kyle St Ews,20141122,2000,1010.7
Christchurch Kyle St Ews,20141122,2100,1012.4
Christchurch Kyle St Ews,20141122,2200,1013.3
Christchurch Kyle St Ews,20141122,2300,1013.8
Christchurch Kyle St Ews,20141123,0000,1014.2
Christchurch Kyle St Ews,20141123,0100,1014.3
Christchurch Kyle St Ews,20141123,0200,1014.5
Christchurch Kyle St Ews,20141123,0300,1014.8
Christchurch Kyle St Ews,20141123,0400,1015.2
Christchurch Kyle St Ews,20141123,0500,1015.4
Christchurch Kyle St Ews,20141123,0600,1015.8
Christchurch Kyle St Ews,20141123,0700,1016.0
Christchurch Kyle St Ews,20141123,0800,1015.8
Christchurch Kyle St Ews,20141123,0900,1015.5
Christchurch Kyle St Ews,20141123,1000,1015.0
Christchurch Kyle St Ews,20141123,1100,1014.6
Christchurch Kyle St Ews,20141123,1200,1014.2
Christchurch Kyle St Ews,20141123,1300,1014.2
Christchurch Kyle St Ews,20141123,1400,1013.4
Christchurch Kyle St Ews,20141123,1500,1012.7
Christchurch Kyle St Ews,20141123,1600,1012.2
Christchurch Kyle St Ews,20141123,1700,1011.5
Christchurch Kyle St Ews,20141123,1800,1011.5
Christchurch Kyle St Ews,20141123,1900,1011.2
Christchurch Kyle St Ews,20141123,2000,1010.8
Christchurch Kyle St Ews,20141123,2100,1010.9
Christchurch Kyle St Ews,20141123,2200,1010.3
Christchurch Kyle St Ews,20141123,2300,1009.3
Christchurch Kyle St Ews,20141124,0000,1008.9
Christchurch Kyle St Ews,20141124,0100,1008.0
Christchurch Kyle St Ews,20141124,0200,1008.6
Christchurch Kyle St Ews,20141124,0300,1008.4
Christchurch Kyle St Ews,20141124,0400,1009.1
Christchurch Kyle St Ews,20141124,0500,1010.1
Christchurch Kyle St Ews,20141124,0600,1011.1
Christchurch Kyle St Ews,20141124,0700,1011.5
Christchurch Kyle St Ews,20141124,0800,1011.7
Christchurch Kyle St Ews,20141124,0900,1011.3
Christchurch Kyle St Ews,20141124,1000,1011.2
Christchurch Kyle St Ews,20141124,1100,1011.5
Christchurch Kyle St Ews,20141124,1200,1011.2
Christchurch Kyle St Ews,20141124,1300,1010.8
Christchurch Kyle St Ews,20141124,1400,1010.2
Christchurch Kyle St Ews,20141124,1500,1009.9
Christchurch Kyle St Ews,20141124,1600,1009.3
Christchurch Kyle St Ews,20141124,1700,1009.1
Christchurch Kyle St Ews,20141124,1800,1008.6
Christchurch Kyle St Ews,20141124,1900,1009.0
Christchurch Kyle St Ews,20141124,2000,1008.9
Christchurch Kyle St Ews,20141124,2100,1009.0
Christchurch Kyle St Ews,20141124,2200,1009.3
Christchurch Kyle St Ews,20141124,2300,1008.9
Christchurch Kyle St Ews,20141125,0000,1008.8
Christchurch Kyle St Ews,20141125,0100,1009.4
Christchurch Kyle St Ews,20141125,0200,1009.4
Christchurch Kyle St Ews,20141125,0300,1009.5
Christchurch Kyle St Ews,20141125,0400,1009.4
Christchurch Kyle St Ews,20141125,0500,1009.8
Christchurch Kyle St Ews,20141125,0600,1010.0
Christchurch Kyle St Ews,20141125,0700,1009.2
Christchurch Kyle St Ews,20141125,0800,1009.0
Christchurch Kyle St Ews,20141125,0900,1008.2
Christchurch Kyle St Ews,20141125,1000,1007.5
Christchurch Kyle St Ews,20141125,1100,1006.4
Christchurch Kyle St Ews,20141125,1200,1005.9
Christchurch Kyle St Ews,20141125,1300,1004.5
Christchurch Kyle St Ews,20141125,1400,1002.7
Christchurch Kyle St Ews,20141125,1500,1000.8
Christchurch Kyle St Ews,20141125,1600,998.9
Christchurch Kyle St Ews,20141125,1700,997.0
Christchurch Kyle St Ews,20141125,1800,995.4
Christchurch Kyle St Ews,20141125,1900,993.8
Christchurch Kyle St Ews,20141125,2000,993.6
Christchurch Kyle St Ews,20141125,2100,993.0
Christchurch Kyle St Ews,20141125,2200,992.1
Christchurch Kyle St Ews,20141125,2300,990.7
Christchurch Kyle St Ews,20141126,0000,990.1
Christchurch Kyle St Ews,20141126,0100,990.1
Christchurch Kyle St Ews,20141126,0200,990.2
